Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,9.3,0,0.614452,0
1,9.32,0,0.683329,0
2,9.2,0,0.534522,0
3,9.26,0,0.632778,0
4,9.12,0,0.479796,0
5,9.1,0,0.364216,0
6,9.26,0,0.632778,0
7,9.26,0,0.527218,0
8,9.16,0,0.548095,0
9,9.16,0,0.650275,0
10,9.12,0,0.38545,0
11,9.2,0,0.534522,0
12,9.22,0,0.581694,0
13,9.24,0,0.624663,0
14,9.26,0,0.59966,0
15,9.18,0,0.522553,0
16,9.24,0,0.59109,0
17,9.1,0,0.416497,0
18,9.24,0,0.59109,0
19,9.28,0,0.607437,0
20,9.2,0,0.571429,0
21,9.16,0,0.467734,0
22,9.3,0,0.707107,0
23,9.2,0,0.494872,0
24,9.12,0,0.435187,0
25,9.14,0,0.452205,0
26,9.22,0,0.50669,0
27,9.2,0,0.534522,0
28,9.2,0,0.534522,0
29,9.1,0,0.364216,0
30,9.24,0,0.656521,0
31,9.22,0,0.815413,0
32,9.1,0,0.364216,0
33,9.28,0,0.729551,0
34,9.06,0,0.239898,0
35,9.12,0,0.38545,0
36,9.18,0,0.522553,0
37,9.1,0,0.364216,0
38,9.34,0,0.745326,0
39,9.06,0,0.239898,0
40,9.16,0,0.467734,0
41,9.16,0,0.467734,0
42,9.16,0,0.509502,0
43,9.26,0,0.632778,0
44,9.2,0,0.571429,0
45,9.2,0,0.638877,0
46,9.24,0,0.59109,0
47,9.34,0,0.717422,0
48,9.34,0,0.658074,0
49,9.22,0,0.581694,0
