Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,9.3,0,0.614452,0
1,9.32,0,0.683329,0
2,9.2,0,0.534522,0
3,9.26,0,0.632778,0
4,9.12,0,0.479796,0
5,9.1,0,0.364216,0
6,9.26,0,0.632778,0
7,9.26,0,0.527218,0
8,9.16,0,0.548095,0
9,9.16,0,0.650275,0
10,9.12,0,0.38545,0
11,9.2,0,0.534522,0
12,9.22,0,0.581694,0
13,9.24,0,0.624663,0
14,9.26,0,0.59966,0
15,9.18,0,0.522553,0
16,9.24,0,0.59109,0
17,9.1,0,0.416497,0
18,9.24,0,0.59109,0
19,9.28,0,0.607437,0
20,9.2,0,0.571429,0
21,9.16,0,0.467734,0
22,9.3,0,0.707107,0
23,9.2,0,0.494872,0
24,9.12,0,0.435187,0
25,9.14,0,0.452205,0
26,9.22,0,0.50669,0
27,9.2,0,0.534522,0
28,9.2,0,0.534522,0
29,9.1,0,0.364216,0
30,9.24,0,0.656521,0
31,9.24,0,0.91607,0
32,9.12,0,0.435187,0
33,9.3,0,0.762648,0
34,9.1,0,0.303046,0
35,9.16,0,0.421852,0
36,9.22,0,0.581694,0
37,9.16,0,0.421852,0
38,9.44,0,0.812153,0
39,9.24,0,0.476381,0
40,9.28,0,0.496518,0
41,9.46,0,0.813408,0
42,9.62,0,1.15864,0
43,9.84,0,1.16689,0
44,10.04,0,1.49775,0
45,11.36,0,8.6844,0
46,11,0,4.13546,0
47,11.84,0,7.38548,0
48,11.28,0,1.69079,0
49,13.1,0,9.57303,0
